A, B, C, theta, alpha, beta, sd, sq, invA, invB
-6.465638,8.899187,1.720779,0.986869,-7.850414, 4.144456,-0.870059,8.834507,5.596262,6.891107, 5.596262,3.169743,-8.766005
-3.399187,10.461622,4.993895,0.989385,-7.417964, 3.156793,-1.435831,7.932838,5.556617,5.840850, 5.556617,2.280016,-7.836633
-0.000000,11.000000,7.778175,0.991635,-6.259392, 1.860122,-1.869037,6.256735,4.988627,4.213506, 4.988627,1.154689,-6.143317
3.399187,10.461622,9.801072,0.993618,-4.488107, 0.381368,-2.129460,3.969124,3.950331,2.164123, 3.950331,-0.100980,-3.849351
6.465638,8.899187,10.864572,0.995334,-2.277494, -1.134715,-2.191452,1.293096,2.542228,-0.107865, 2.542228,-1.364528,-1.177701
8.899187,6.465638,10.864572,0.996783,0.156055, -2.539726,-2.047931,-1.510145,0.899671,-2.380158, 0.899671,-2.511113,1.611442
10.461622,3.399187,9.801072,0.997963,2.574328, -3.696130,-1.710674,-4.166790,-0.820987,-4.428829, -0.820987,-3.424985,4.245971
11.000000,0.000000,7.778175,0.998875,4.740609, -4.490731,-1.210089,-6.416831,-2.455725,-6.050575, -2.455725,-4.012089,6.467814
10.461622,-3.399187,4.993895,0.999518,6.442844, -4.845748,-0.592637,-8.039919,-3.848680,-7.083726, -3.848680,-4.210347,8.059027
8.899187,-6.465638,1.720779,0.999893,7.514411, -4.726430,0.083884,-8.876850,-4.867592,-7.423749, -4.867592,-3.995359,8.862951
6.465638,-8.899187,-1.720779,0.999998,7.850414, -4.144456,0.754059,-8.845163,-5.413503,-7.035589, -5.413503,-3.386248,8.799750
3.399187,-10.461622,-4.993895,0.999835,7.417964, -3.156793,1.352960,-7.947392,-5.433495,-5.955558, -5.433495,-2.440917,7.874412
-0.000000,-11.000000,-7.778175,0.999403,6.259392, -1.860122,1.820483,-6.271035,-4.922710,-4.290333, -4.922710,-1.254183,6.176893
-3.399187,-10.461622,-9.801072,0.998702,4.488107, -0.381368,2.109083,-3.979989,-3.927934,-2.204514, -3.927934,0.054802,3.873132
-6.465638,-8.899187,-10.864572,0.997732,2.277494, 1.134715,2.188289,-1.298442,-2.542725,0.095450, -2.542725,1.354025,1.188700
-8.899187,-6.465638,-10.864572,0.996495,-0.156055, 2.539726,2.047470,1.510770,-0.898218,2.380707, -0.898218,2.510862,-1.612643
-10.461622,-3.399187,-9.801072,0.994989,-2.574328, 3.696130,1.698460,4.171783,0.846922,4.423942, 0.846922,3.407785,-4.254707
-11.000000,-0.000000,-7.778175,0.993215,-4.740609, 4.490731,1.174039,6.423525,2.523518,6.022615, 2.523518,3.953979,-6.477497
-10.461622,3.399187,-4.993895,0.991175,-6.442844, 4.845748,0.525389,8.044594,3.966602,7.018375, 3.966602,4.094790,-8.061392
-8.899187,6.465638,-1.720779,0.988868,-7.514411, 4.726430,-0.181941,8.875381,5.030412,7.314400, 5.030412,3.819250,-8.849662
-6.465638,8.899187,1.720779,0.986295,-7.850414, 4.144456,-0.875451,8.833975,5.604670,6.884272, 5.604670,3.159620,-8.764290
-3.399187,10.461622,4.993895,0.983457,-7.417964, 3.156793,-1.482769,7.924199,5.625384,5.774651, 5.625384,2.188303,-7.813686
-0.000000,11.000000,7.778175,0.980354,-6.259392, 1.860122,-1.939563,6.235233,5.082499,4.099785, 5.082499,1.009269,-6.091768
3.399187,10.461622,9.801072,0.976988,-4.488107, 0.381368,-2.195056,3.933227,4.019995,2.031793, 4.019995,-0.250413,-3.769582
6.465638,8.899187,10.864572,0.973358,-2.277494, -1.134715,-2.219331,1.244641,2.535037,-0.219431, 2.535037,-1.457551,-1.077486
8.899187,6.465638,10.864572,0.969468,0.156055, -2.539726,-2.005977,-1.565444,0.768534,-2.425678, 0.768534,-2.484966,1.716432
10.461622,3.399187,9.801072,0.965316,2.574328, -3.696130,-1.573994,-4.220319,-1.107711,-4.365951, -1.107711,-3.227168,4.334880
11.000000,-0.000000,7.778175,0.960905,4.740609, -4.490731,-0.965685,-6.458134,-2.907584,-5.846879, -2.907584,-3.609754,6.517338
10.461622,-3.399187,4.993895,0.956235,6.442844, -4.845748,-0.244295,-8.058029,-4.446552,-6.724558, -4.446552,-3.600362,8.046915
8.899187,-6.465638,1.720779,0.951309,7.514411, -4.726430,0.514863,-8.862304,-5.564808,-6.916533, -5.564808,-3.207489,8.772297
6.465638,-8.899187,-1.720779,0.946126,7.850414, -4.144456,1.229409,-8.791704,-6.138933,-6.412411, -6.138933,-2.483845,8.622777
3.399187,-10.461622,-4.993895,0.940689,7.417964, -3.156793,1.820194,-7.853561,-6.098132,-5.272981, -6.098132,-1.517469,7.615601
-0.000000,-11.000000,-7.778175,0.934999,6.259392, -1.860122,2.220111,-6.140940,-5.432798,-3.622809, -5.432798,-0.421046,5.853844
-3.399187,-10.461622,-9.801072,0.929058,4.488107, -0.381368,2.381073,-3.823485,-4.196086,-1.637500, -4.196086,0.679926,3.516160
-6.465638,-8.899187,-10.864572,0.922866,2.277494, 1.134715,2.279281,-1.131122,-2.500032,0.473706, -2.500032,1.660257,0.839775
-8.899187,-6.465638,-10.864572,0.916427,-0.156055, 2.539726,1.920093,1.669672,-0.507169,2.493459, -0.507169,2.412984,-1.905814
-10.461622,-3.399187,-9.801072,0.909741,-2.574328, 3.696130,1.337107,4.301243,1.585218,4.216115, 1.585218,2.858654,-4.443872
-11.000000,-0.000000,-7.778175,0.902811,-4.740609, 4.490731,0.589146,6.503303,3.565693,5.470455, 3.565693,2.954706,-6.520399
-10.461622,3.399187,-4.993895,0.895637,-6.442844, 4.845748,-0.244073,8.058037,5.226808,6.137753, 5.226808,2.702046,-7.928854
-8.899187,6.465638,-1.720779,0.888223,-7.514411, 4.726430,-1.072591,8.812211,6.390982,6.161239, 6.390982,2.140299,-8.531280
-6.465638,8.899187,1.720779,0.880570,-7.850414, 4.144456,-1.802491,8.692327,6.924308,5.555132, 6.924308,1.348731,-8.273039
-3.399187,10.461622,4.993895,0.872680,-7.417964, 3.156793,-2.349881,7.711653,6.757040,4.397038, 6.757040,0.429426,-7.186466
-0.000000,11.000000,7.778175,0.864556,-6.259392, 1.860122,-2.647028,5.969362,5.887870,2.823655, 5.887870,-0.498578,-5.389292
3.399187,10.461622,9.801072,0.856199,-4.488107, 0.381368,-2.653072,3.640021,4.389379,1.010891, 4.389379,-1.319232,-3.070147
6.465638,8.899187,10.864572,0.847611,-2.277494, -1.134715,-2.357911,0.956460,2.400673,-0.843404, 2.400673,-1.930746,-0.469927
8.899187,6.465638,10.864572,0.838796,0.156055, -2.539726,-1.784852,-1.813522,0.115566,-2.541890, 0.115566,-2.259124,2.143558
10.461622,3.399187,9.801072,0.829755,2.574328, -3.696130,-0.989112,-4.394337,-2.236649,-3.909724, -2.236649,-2.267596,4.504245
11.000000,-0.000000,7.778175,0.820491,4.740609, -4.490731,-0.052428,-6.529724,-4.414031,-4.812107, -4.414031,-1.960391,6.374422
10.461622,-3.399187,4.993895,0.811007,6.442844, -4.845748,0.924731,-8.008520,-6.186545,-5.168963, -6.186545,-1.383181,7.569726
8.899187,-6.465638,1.720779,0.801304,7.514411, -4.726430,1.833686,-8.685800,-7.360511,-4.962700, -7.360511,-0.617569,7.978080
6.465638,-8.899187,-1.720779,0.791386,7.850414, -4.144456,2.569616,-8.497211,-7.800161,-4.238278, -7.800161,0.229624,7.570537
3.399187,-10.461622,-4.993895,0.781255,7.417964, -3.156793,3.044211,-7.464872,-7.443995,-3.094912, -7.443995,1.041725,6.402269
0.000000,-11.000000,-7.778175,0.770914,6.259392, -1.860122,3.193552,-5.695724,-6.310624,-1.678113, -6.310624,1.702024,4.608600
-3.399187,-10.461622,-9.801072,0.760365,4.488107, -0.381368,2.989193,-3.369461,-4.501570,-0.156243, -4.501570,2.115475,2.386095
-6.465638,-8.899187,-10.864572,0.749612,2.277494, 1.134715,2.440146,-0.721282,-2.190581,1.294571, -2.190581,2.216422,-0.025841
-8.899187,-6.465638,-10.864572,0.738658,-0.156055, 2.539726,1.594589,1.982889,0.392484,2.514063, 0.392484,1.981001,-2.373485
-10.461622,-3.399187,-9.801072,0.727505,-2.574328, 3.696130,0.535248,4.472365,2.984261,3.373830, 2.984261,1.429692,-4.413953
-11.000000,-0.000000,-7.778175,0.716156,-4.740609, 4.490731,-0.628054,6.499660,5.315330,3.793061, 5.315330,0.627222,-5.942552
-10.461622,3.399187,-4.993895,0.704614,-6.442844, 4.845748,-1.769922,7.865043,7.138595,3.745930, 7.138595,-0.325227,-6.813368
-8.899187,6.465638,-1.720779,0.692884,-7.514411, 4.726430,-2.762657,8.436423,8.255740,3.263168, 8.255740,-1.301884,-6.953856
-6.465638,8.899187,1.720779,0.680966,-7.850414, 4.144456,-3.490172,8.162366,8.539027,2.427043, 8.539027,-2.167633,-6.371395
-3.399187,10.461622,4.993895,0.668866,-7.417964, 3.156793,-3.862207,7.076361,7.946554,1.357868, 7.946554,-2.797329,-5.149225
0.000000,11.000000,7.778175,0.656586,-6.259392, 1.860122,-3.822528,5.294178,6.526751,0.203862, 6.526751,-3.086826,-3.439925
3.399187,10.461622,9.801072,0.644129,-4.488107, 0.381368,-3.359781,3.000069,4.416481,-0.885010, 4.416481,-2.974682,-1.441799
6.465638,8.899187,10.864572,0.631499,-2.277494, -1.134715,-2.508152,0.428642,1.826669,-1.771395, 1.826669,-2.447407,0.620738
8.899187,6.465638,10.864572,0.618699,0.156055, -2.539726,-1.345843,-2.159460,-0.978622,-2.348800, -0.978622,-1.544809,2.523431
10.461622,3.399187,9.801072,0.605733,2.574328, -3.696130,0.011767,-4.504265,-3.709531,-2.554981, -3.709531,-0.357913,4.067444
11.000000,-0.000000,7.778175,0.592604,4.740609, -4.490731,1.424296,-6.372709,-6.081665,-2.377686, -6.081665,0.981696,5.099969
10.461622,-3.399187,4.993895,0.579315,6.442844, -4.845748,2.738693,-7.582287,-7.844417,-1.859205, -7.844417,2.312089,5.532327
8.899187,-6.465638,1.720779,0.565871,7.514411, -4.726430,3.809189,-8.018454,-8.810881,-1.083473, -8.810881,3.467125,5.343755
6.465638,-8.899187,-1.720779,0.552275,7.850414, -4.144456,4.508861,-7.646940,-8.875553,-0.173434, -8.875553,4.287579,4.587975
3.399187,-10.461622,-4.993895,0.538530,7.417964, -3.156793,4.749184,-6.514352,-8.028049,0.736167, -8.028049,4.651564,3.376485
-0.000000,-11.000000,-7.778175,0.524640,6.259392, -1.860122,4.485741,-4.745331,-6.354035,1.505415, -6.354035,4.480745,1.873290
-3.399187,-10.461622,-9.801072,0.510609,4.488107, -0.381368,3.729247,-2.526116,-4.026426,2.019019, -4.026426,3.761735,0.264692
-6.465638,-8.899187,-10.864572,0.496441,2.277494, 1.134715,2.543024,-0.087107,-1.287897,2.194512, -1.287897,2.544451,-1.256554
-8.899187,-6.465638,-10.864572,0.482139,-0.156055, 2.539726,1.039316,2.322581,1.575936,1.997745, 1.575936,0.942130,-2.518066
-10.461622,-3.399187,-9.801072,0.467708,-2.574328, 3.696130,-0.631408,4.459806,4.265481,1.447143, 4.265481,-0.879478,-3.386003
-11.000000,0.000000,-7.778175,0.453151,-4.740609, 4.490731,-2.296181,6.112904,6.501218,0.611719, 6.501218,-2.720844,-3.780373
-10.461622,3.399187,-4.993895,0.438472,-6.442844, 4.845748,-3.776252,7.122601,8.052035,-0.395287, 8.052035,-4.368346,-3.683689
-8.899187,6.465638,-1.720779,0.423675,-7.514411, 4.726430,-4.906915,7.397818,8.761033,-1.431718, 8.761033,-5.620421,-3.140612
-6.465638,8.899187,1.720779,0.408764,-7.850414, 4.144456,-5.556172,6.923472,8.561559,-2.346321, 8.561559,-6.312753,-2.248806
-3.399187,10.461622,4.993895,0.393743,-7.417964, 3.156793,-5.639080,5.761277,7.483926,-2.997064, 7.483926,-6.337496,-1.146430
-0.000000,11.000000,7.778175,0.378616,-6.259392, 1.860122,-5.128619,4.041943,5.651315,-3.271495, 5.651315,-5.658855,0.007540
3.399187,10.461622,9.801072,0.363388,-4.488107, 0.381368,-4.059459,1.951752,3.267222,-3.100613, 3.267222,-4.318821,1.051599
